slug,title,state,region,type,badge,rating,reviewCount,minPrice,lat,lng
chandrabhaga-beach,"Chandrabhaga beach",Odisha,Odisha,beach,Popular,4.6,18196,1200,19.854521,86.074573
gajlaxmi-palace,"Gajlaxmi palace",Odisha,Odisha,heritage,Popular,4.7,1552,900,20.6487,85.6077
kanika-palace,"Kanika Palace",Odisha,Odisha,heritage,Popular,4.2,12739,900,20.735060687,86.699850549
manikeshwari-temple,"Manikeshwari Temple",Odisha,Odisha,spiritual,Popular,4.3,2516,900,19.905996,83.16938
marichi-temple,"Marichi Temple",Odisha,Odisha,spiritual,Popular,4.6,20342,900,21.55831667,86.75276667
dishisvara-siva-temple,"Dishisvara Siva Temple",Odisha,Odisha,spiritual,Popular,4.4,19090,900,20.1464,85.5029
ghanteswari-temple,"Ghanteswari Temple",Odisha,Odisha,spiritual,Popular,4.4,9070,900,21.35469,83.919217
leaning-temple-of-huma,"Leaning Temple of Huma",Odisha,Odisha,spiritual,Popular,4.5,4595,900,21.280673,83.912484
nilakantheswar-temple,"Nilakantheswar Temple",Odisha,Odisha,spiritual,Popular,4.7,17624,900,19.2428,83.8181
laxminarayan-temple-therubali,"Laxminarayan temple, Therubali",Odisha,Odisha,spiritual,Popular,4.5,11110,900,19.32694444,83.43888889
akhandalamani-temple,"Akhandalamani Temple",Odisha,Odisha,spiritual,Popular,4.7,16104,900,20.03430833,85.13544167
sakhigopal-temple,"Sakhigopal Temple",Odisha,Odisha,spiritual,Popular,4.3,11251,900,19.94536944,85.82046667
lokanatha-temple,"Lokanatha Temple",Odisha,Odisha,spiritual,Popular,4.5,11361,900,19.803493,85.801156
varahanatha-temple,"Varahanatha Temple",Odisha,Odisha,spiritual,Popular,4.2,21156,900,20.8583,86.0856
jagannath-temple-gunupur,"Jagannath Temple, Gunupur",Odisha,Odisha,spiritual,Popular,4.7,11736,900,19.08,83.82
kapilasa-wildlife-sanctuary,"Kapilasa Wildlife Sanctuary",Odisha,Odisha,wildlife,Popular,4.2,8703,2500,20.7073695,85.8017064
lakhari-valley-wildlife-sanctuary,"Lakhari Valley Wildlife Sanctuary",Odisha,Odisha,wildlife,Popular,4.5,6859,2500,19.3031,84.3239
gandahati-waterfall,"Gandahati Waterfall",Odisha,Odisha,heritage,Popular,4.6,7783,900,18.88925,84.270138888
asurgarh,"Asurgarh",Odisha,Odisha,heritage,Popular,4.6,14069,900,20.09541,83.344277
konark-beach,"Konark Beach",Odisha,Odisha,beach,Popular,4.3,1623,1200,19.866498,86.114242
dhabaleswar,"Dhabaleswar",Odisha,Odisha,spiritual,Popular,4.2,19091,900,20.19833333,85.84472222
kalijai,"Kalijai",Odisha,Odisha,spiritual,Popular,4.2,12656,900,19.665091,85.216016
khajuresvara-temple-complex,"Khajuresvara temple complex",Odisha,Odisha,spiritual,Popular,4.4,18432,900,21.43644444,86.82808333
ghanteswara-siva-temple,"Ghanteswara Siva Temple",Odisha,Odisha,spiritual,Popular,4.5,11583,900,20.26472222,85.86111111
buddhanath-temple,"Buddhanath Temple",Odisha,Odisha,spiritual,Popular,4.3,9708,900,20.196681,85.948491
brahmani-temple,"Brahmani temple",Odisha,Odisha,spiritual,Popular,4.3,20333,900,21.25586667,86.80938889
chari-sambhu-temple,"Chari sambhu temple",Odisha,Odisha,spiritual,Popular,4.7,10025,900,20.874982,84.20538
maa-baulasuni-temple,"Maa Baulasuni Temple",Odisha,Odisha,spiritual,Popular,4.5,13303,900,21.086172,86.336102
maa-samleswari-temple,"Maa Samleswari Temple",Odisha,Odisha,spiritual,Popular,4.6,21151,900,21.474,83.959
siddha-bhairavi,"Siddha Bhairavi",Odisha,Odisha,spiritual,Popular,4.2,12730,900,19.186959,84.769194
bhadrakali-temple,"Bhadrakali Temple",Odisha,Odisha,spiritual,Popular,4.5,13724,900,21.01527222,86.53671944
lakhmi-varaha-temple,"Lakhmi Varaha Temple",Odisha,Odisha,spiritual,Popular,4.6,12543,900,20.68419444,86.64597222
kukutesvara-siva-temple,"Kukutesvara Siva Temple",Odisha,Odisha,spiritual,Popular,4.1,13561,900,21.25,85.825
lakhesvara-siva-temple,"Lakhesvara Siva temple",Odisha,Odisha,spiritual,Popular,4.4,17380,900,20.441205555,85.907863888
subai-jain-temples,"Subai Jain temples",Odisha,Odisha,spiritual,Popular,4.1,13754,900,18.606388888,82.799444444
baneswara-temple-balasore,"Baneswara Temple, Balasore",Odisha,Odisha,spiritual,Popular,4.7,11634,900,21.4880063,86.9583586
nrusinghanath-temple,"Nrusinghanath Temple",Odisha,Odisha,spiritual,Popular,4.3,2036,900,20.895796,82.827939
ladoo-baba-temple,"Ladoo Baba Temple",Odisha,Odisha,spiritual,Popular,4.6,8568,900,20.032038,85.085007
hadgarh-wildlife-sanctuary,"Hadgarh Wildlife Sanctuary",Odisha,Odisha,wildlife,Popular,4.3,20513,2500,21.2934,86.2689
gajapati-palace,"Gajapati Palace",Odisha,Odisha,heritage,Popular,4.3,11873,900,18.778687,84.086881
sekhareswar-temple,"Sekhareswar Temple",Odisha,Odisha,spiritual,Popular,4.7,12708,900,20.27143,86.435778
maa-jhanjiri-mangala-temple,"Maa Jhanjiri Mangala Temple",Odisha,Odisha,spiritual,Popular,4.3,20945,900,20.45964,85.87666
jagannath-temple-angul,"Jagannath Temple, Angul",Odisha,Odisha,spiritual,Popular,4.2,1979,900,20.844,85.1515
jagannath-temple-nayagarh,"Jagannath Temple, Nayagarh",Odisha,Odisha,spiritual,Popular,4.6,3150,900,20.131731,85.092373
tirunallar-saniswaran-temple,"Tirunallar Saniswaran Temple",Puducherry,Puducherry,spiritual,Popular,4.2,10889,900,10.9167,79.7833
vadukeeswarar-temple,"Vadukeeswarar temple",Puducherry,Puducherry,spiritual,Popular,4.5,5038,900,11.91908333,79.65730556
promenade-beach,"Promenade Beach",Puducherry,Puducherry,beach,Popular,4.4,8689,1200,11.9325,79.8358
our-lady-of-lourdes-shrine,"Our Lady of Lourdes Shrine",Puducherry,Puducherry,spiritual,Popular,4.2,11204,900,11.911262,79.760664
karaikal-ammayar-temple,"Karaikal Ammayar Temple",Puducherry,Puducherry,spiritual,Popular,4.2,7870,900,10.9238,79.8322
oussudu-bird-sanctuary,"Oussudu Bird Sanctuary",Puducherry,Puducherry,wildlife,Popular,4.3,3573,2500,11.95164,79.74182
harmandir-sahib,"Harmandir Sahib",Punjab,Punjab,heritage,Popular,4.3,3049,900,31.62,74.876667
qila-mubarak,"Qila Mubarak",Punjab,Punjab,heritage,Popular,4.2,14877,900,30.208,74.937166
qila-mubarak-patiala,"Qila Mubarak, Patiala",Punjab,Punjab,heritage,Popular,4.5,11292,900,30.3242743,76.4007578
takht-sri-damdama-sahib,"Takht Sri Damdama Sahib",Punjab,Punjab,heritage,Popular,4.6,4974,900,29.986937,75.078562
gurdwara-fatehgarh-sahib,"Gurdwara Fatehgarh Sahib",Punjab,Punjab,heritage,Popular,4.5,13150,900,30.617385,76.388754
gurdwara-sri-tarn-taran-sahib,"Gurdwara Sri Tarn Taran Sahib",Punjab,Punjab,heritage,Popular,4.5,19693,900,31.451708,74.925217
ram-teerath,"Ram Teerath",Punjab,Punjab,spiritual,Popular,4.4,17279,900,31.67416667,74.75583333
shri-devi-talab-mandir,"Shri Devi Talab Mandir",Punjab,Punjab,spiritual,Popular,4.1,15463,900,31.34361111,75.58305556
manauli-fort,"Manauli Fort",Punjab,Punjab,heritage,Popular,4.1,3291,900,30.3835,76.432
gurdwara-manji-sahib,"Gurdwara Manji Sahib",Punjab,Punjab,heritage,Popular,4.7,8970,900,30.8107,75.8622
st-mary-s-cathedral-jalandhar,"St. Mary's Cathedral, Jalandhar",Punjab,Punjab,heritage,Popular,4.4,5197,900,31.2879,75.62
mughal-serai,"Mughal Serai",Punjab,Punjab,heritage,Popular,4.1,14540,900,30.798333333,76.021666666
gurdwara-karamsar-rara-sahib,"Gurdwara Karamsar Rara Sahib",Punjab,Punjab,heritage,Popular,4.3,16084,900,30.727742,75.947494
gurudwara-naulakha-sahib,"Gurudwara Naulakha Sahib",Punjab,Punjab,spiritual,Popular,4.5,16363,900,30.53,76.4
phillaur-fort,"Phillaur Fort",Punjab,Punjab,heritage,Popular,4.7,13933,900,31.011805555,75.788888888
gurudwara-guptsar-sahib,"Gurudwara Guptsar Sahib",Punjab,Punjab,spiritual,Popular,4.3,5271,900,30.3165,74.6755
mukteshwar-temple-punjab,"Mukteshwar Temple, Punjab",Punjab,Punjab,spiritual,Popular,4.6,11873,900,32.4251,75.733
gurdwara-sri-ber-sahib,"Gurdwara Sri Ber Sahib",Punjab,Punjab,heritage,Popular,4.7,7390,900,31.216519,75.185025
gurdwara-patalpuri-sahib,"Gurdwara Patalpuri Sahib",Punjab,Punjab,heritage,Popular,4.5,18712,900,31.178062,76.563187
gurdwara-baba-bakala-sahib,"Gurdwara Baba Bakala Sahib",Punjab,Punjab,heritage,Popular,4.1,3445,900,31.555438,75.264062
shanaleshwara-swayambhu-temple,"Shanaleshwara Swayambhu Temple",Punjab,Punjab,spiritual,Popular,4.2,14232,900,30.5378,76.5811
nangal-wildlife-sanctuary,"Nangal Wildlife Sanctuary",Punjab,Punjab,wildlife,Popular,4.4,19993,2500,31.4025,76.37
addhi-khuyi,"Addhi Khuyi",Punjab,Punjab,heritage,Popular,4.6,11299,900,31.112815,75.529126
keshgarh-qila,"Keshgarh Qila",Punjab,Punjab,heritage,Popular,4.7,14902,900,31.235,76.498888888
sainik-school-kapurthala,"Sainik School, Kapurthala",Punjab,Punjab,heritage,Popular,4.6,7841,900,31.373848254,75.391787263
gurdwara-jyoti-sarup,"Gurdwara Jyoti Sarup",Punjab,Punjab,heritage,Popular,4.3,20531,900,30.645406564,76.404619697
gurdwara-jand-sahib,"Gurdwara Jand Sahib",Punjab,Punjab,heritage,Popular,4.2,4657,900,30.689166666,74.527222222
bir-aishvan-wildlife-sanctuary,"Bir Aishvan Wildlife Sanctuary",Punjab,Punjab,wildlife,Popular,4.5,14809,2500,30.242,75.84
bir-bunerheri-wildlife-sanctuary,"Bir Bunerheri Wildlife Sanctuary",Punjab,Punjab,wildlife,Popular,4.4,12406,2500,30.19,76.46
bajwara-fort,"Bajwara Fort",Punjab,Punjab,heritage,Popular,4.3,11828,900,31.515179,75.949369
qila-mubarak-faridkot,"Qila Mubarak, Faridkot",Punjab,Punjab,heritage,Popular,4.2,4049,900,30.672922,74.753765
hawa-mahal,"Hawa Mahal",Rajasthan,Rajasthan,heritage,Popular,4.7,13101,900,26.924,75.82672
kevladev-national-park,"Kevladev National Park",Rajasthan,Rajasthan,wildlife,Popular,4.2,11129,2500,27.166667,77.516667
hill-forts-of-rajasthan,"Hill Forts of Rajasthan",Rajasthan,Rajasthan,heritage,Popular,4.5,14627,900,24.883306,74.646111
amber-fort,"Amber Fort",Rajasthan,Rajasthan,heritage,Popular,4.8,8616,900,26.9859,75.8507
kumbhalgarh,"Kumbhalgarh",Rajasthan,Rajasthan,heritage,Popular,4.2,14599,900,25.14916667,73.58111111
mehrangarh-fort,"Mehrangarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.3,3015,900,26.298055555,73.018888888
ranthambore-fort,"Ranthambore Fort",Rajasthan,Rajasthan,heritage,Popular,4.4,11082,900,26.01924167,76.45517778
lake-palace,"Lake Palace",Rajasthan,Rajasthan,heritage,Popular,4.4,7555,900,24.57507,73.68022
jal-mahal,"Jal Mahal",Rajasthan,Rajasthan,heritage,Popular,4.6,10773,900,26.953333333,75.846111111
gagron-fort,"Gagron Fort",Rajasthan,Rajasthan,heritage,Popular,4.3,2453,900,24.628,76.183
karni-mata-temple,"Karni Mata Temple",Rajasthan,Rajasthan,spiritual,Popular,4.2,7617,900,27.79055556,73.34083333
sariska-tiger-reserve,"Sariska Tiger Reserve",Rajasthan,Rajasthan,wildlife,Popular,4.8,7676,2500,27.3175,76.43694444
bhangarh-fort,"Bhangarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.7,11265,900,27.095833333,76.2875
rishabhdeo,"Rishabhdeo",Rajasthan,Rajasthan,spiritual,Popular,4.2,20035,900,24.1,73.4
om-banna,"Om Banna",Rajasthan,Rajasthan,spiritual,Popular,4.4,4028,900,25.891263382,73.198695576
monsoon-palace,"Monsoon Palace",Rajasthan,Rajasthan,heritage,Popular,4.7,5007,900,24.594,73.639
taragarh-fort,"Taragarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.3,2155,900,26.442222222,74.618333333
ranakpur-jain-temple,"Ranakpur Jain Temple",Rajasthan,Rajasthan,spiritual,Popular,4.6,1766,900,25.135,73.447
lohagarh-fort,"Lohagarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.6,3806,900,27.219722222,77.495277777
birla-mandir,"Birla Mandir",Rajasthan,Rajasthan,heritage,Popular,4.4,7439,900,26.8921609,75.8155296
galtaji,"Galtaji",Rajasthan,Rajasthan,spiritual,Popular,4.2,17784,900,26.91692,75.85812
harshnath-temple,"Harshnath Temple",Rajasthan,Rajasthan,spiritual,Popular,4.3,15594,900,27.49956389,75.17218333
sita-mata-wildlife-sanctuary,"Sita Mata Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.6,4945,2500,24.0667,74.4167
nakoda,"Nakoda",Rajasthan,Rajasthan,spiritual,Popular,4.7,10644,900,25.83,72.22
kiradu-temples,"Kiradu temples",Rajasthan,Rajasthan,spiritual,Popular,4.4,13321,900,25.7528,71.0977
sahastra-bahu-temples,"Sahastra Bahu Temples",Rajasthan,Rajasthan,spiritual,Popular,4.2,12169,900,24.73611111,73.72083333
binnayaga-caves,"Binnayaga caves",Rajasthan,Rajasthan,spiritual,Popular,4.5,11969,900,24.062657,75.8925667
bhatner-fort,"Bhatner Fort",Rajasthan,Rajasthan,heritage,Popular,4.2,19626,900,29.586111111,74.325277777
shrinathji-temple,"Shrinathji Temple",Rajasthan,Rajasthan,spiritual,Popular,4.7,8781,900,24.9289935,73.8150981
harshat-mata-temple,"Harshat Mata Temple",Rajasthan,Rajasthan,spiritual,Popular,4.8,11783,900,27.00758889,76.60510833
bisaldeo-temple,"Bisaldeo temple",Rajasthan,Rajasthan,spiritual,Popular,4.5,8180,900,25.92705,75.457125
bhand-deva-temple,"Bhand Deva Temple",Rajasthan,Rajasthan,spiritual,Popular,4.5,8867,900,25.33333333,76.62416667
hill-fort-kesroli,"Hill Fort Kesroli",Rajasthan,Rajasthan,heritage,Popular,4.3,5753,900,27.5489507,76.7114854
deeg-palace,"Deeg Palace",Rajasthan,Rajasthan,heritage,Popular,4.4,19514,900,27.47220384,77.32385605
baroli-temple-complex,"Baroli Temple Complex",Rajasthan,Rajasthan,spiritual,Popular,4.2,17492,900,24.95805556,75.59361111
mehandipur-balaji-temple,"Mehandipur Balaji Temple",Rajasthan,Rajasthan,spiritual,Popular,4.7,19756,900,26.94,76.79
madan-mohan-temple,"Madan Mohan Temple",Rajasthan,Rajasthan,spiritual,Popular,4.7,14511,900,26.81841667,77.06047222
tal-chhapar-sanctuary,"Tal Chhapar Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.5,5001,2500,27.7981,74.4349
fort-madhogarh,"Fort Madhogarh",Rajasthan,Rajasthan,heritage,Popular,4.8,6276,900,26.856,76.091
alwar-fort,"Alwar Fort",Rajasthan,Rajasthan,heritage,Popular,4.6,7341,900,27.57444444,76.58777778
jagannath-temple,"Jagannath Temple",Rajasthan,Rajasthan,spiritual,Popular,4.7,17198,900,27.5305792,76.6038109
jirawala-tirth,"Jirawala Tirth",Rajasthan,Rajasthan,spiritual,Popular,4.8,10917,900,24.67397222,72.493
sundha-mata-temple,"Sundha Mata Temple",Rajasthan,Rajasthan,spiritual,Popular,4.6,20671,900,24.833,72.367
kaila-devi,"Kaila devi",Rajasthan,Rajasthan,spiritual,Popular,4.1,5796,900,26.3351,76.8938
mirpur-jain-temple,"Mirpur Jain Temple",Rajasthan,Rajasthan,spiritual,Popular,4.4,15067,900,24.8575,72.8064
sanwariaji-temple,"Sanwariaji Temple",Rajasthan,Rajasthan,spiritual,Popular,4.2,2686,900,24.718055555,74.38
salasar-balaji,"Salasar Balaji",Rajasthan,Rajasthan,spiritual,Popular,4.6,4276,900,27.72,74.71
sachiya-mata-temple,"Sachiya Mata Temple",Rajasthan,Rajasthan,spiritual,Popular,4.3,8241,900,26.43,72.55
rani-sati-temple,"Rani Sati Temple",Rajasthan,Rajasthan,spiritual,Popular,4.2,10621,900,28.13527778,75.40361111
jalore-fort,"Jalore Fort",Rajasthan,Rajasthan,heritage,Popular,4.4,16374,900,25.3373,72.6144
laxmangarh-fort,"Laxmangarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.2,11502,900,27.823829,75.024841
umed-bhawan-palace,"Umed Bhawan Palace",Rajasthan,Rajasthan,heritage,Popular,4.4,10080,900,25.21,75.8667
hindaun-fort,"Hindaun Fort",Rajasthan,Rajasthan,heritage,Popular,4.6,1850,900,26.7303,77.0391
juna-mahal-dungarpur,"Juna Mahal, Dungarpur",Rajasthan,Rajasthan,heritage,Popular,4.1,6299,900,23.828344,73.716026
kunjal-mata-temple,"Kunjal Mata Temple",Rajasthan,Rajasthan,spiritual,Popular,4.7,11958,900,27.30916667,73.91611111
shri-mahavirji,"Shri Mahavirji",Rajasthan,Rajasthan,spiritual,Popular,4.6,3628,900,26.69547222,76.93021667
tijara-jain-temple,"Tijara Jain Temple",Rajasthan,Rajasthan,spiritual,Popular,4.3,9781,900,27.93,76.85
sanghiji,"Sanghiji",Rajasthan,Rajasthan,spiritual,Popular,4.2,11595,900,26.815,75.78611111
gupteshwar-mahadev-udaipur,"Gupteshwar Mahadev, Udaipur",Rajasthan,Rajasthan,spiritual,Popular,4.8,7725,900,24.5418891,73.7395009
mahavira-jain-temple,"Mahavira Jain temple",Rajasthan,Rajasthan,spiritual,Popular,4.2,10052,900,26.724555555,72.891777777
naugaza-digambar-jain-temple,"Naugaza Digambar Jain temple",Rajasthan,Rajasthan,spiritual,Popular,4.3,18925,900,27.246222222,76.348888888
todgarh-raoli-sanctuary,"Todgarh-Raoli Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.8,15309,2500,25.658333333,73.873611111
bhensrodgarh-wildlife-sanctuary,"Bhensrodgarh Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.6,9488,2500,24.866666666,75.516666666
bijai-garh,"Bijai Garh",Rajasthan,Rajasthan,heritage,Popular,4.2,3567,900,26.88446667,77.24489722
rajgarh-fort,"Rajgarh Fort",Rajasthan,Rajasthan,heritage,Popular,4.6,14848,900,27.2343,76.6152
bhainsrorgarh,"Bhainsrorgarh",Rajasthan,Rajasthan,heritage,Popular,4.4,7575,900,24.9625,75.553333333
jahaj-mandir,"Jahaj Mandir",Rajasthan,Rajasthan,spiritual,Popular,4.4,4384,900,25.42941667,72.52338889
muchhal-mahavir-temple,"Muchhal Mahavir Temple",Rajasthan,Rajasthan,spiritual,Popular,4.2,14143,900,25.19625,73.55922222
bhomiaji-maharaj-temple-sopra-bhopalgarh,"Bhomiaji Maharaj Temple, Sopra, Bhopalgarh",Rajasthan,Rajasthan,spiritual,Popular,4.2,20878,900,26.6072556,73.4168856
ladnu-jain-temple,"Ladnu Jain temple",Rajasthan,Rajasthan,spiritual,Popular,4.8,13662,900,27.641388888,74.394
shri-kalyan-temple,"Shri Kalyan Temple",Rajasthan,Rajasthan,spiritual,Popular,4.5,20440,900,26.3781443,75.4372723
keshav-rai-temple,"Keshav Rai Temple",Rajasthan,Rajasthan,spiritual,Popular,4.3,3499,900,25.289,75.939
chamatkarji-jain-temple,"Chamatkarji Jain Temple",Rajasthan,Rajasthan,spiritual,Popular,4.8,6117,900,26.000555555,76.363888888
kailadevi-wildlife-sanctuary,"Kailadevi Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.2,2872,2500,26.29969,76.93204
jamwa-ramgarh-wildlife-sanctuary,"Jamwa Ramgarh Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.2,14162,2500,27.047777777,76.055555555
bandh-baretha,"Bandh Baretha",Rajasthan,Rajasthan,heritage,Popular,4.5,1654,900,26.883333333,77.361111111
sawai-man-singh-wildlife-sanctuary,"Sawai Man Singh Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.3,20796,2500,25.8824,76.3907
van-vihar-wildlife-sanctuary,"Van Vihar Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.3,10998,2500,26.6118,77.74904
ramsagar-wildlife-sanctuary,"Ramsagar Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.2,6572,2500,26.5755,77.6003
darrah-wildlife-sanctuary,"Darrah Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.6,7355,2500,24.833333333,75.966666666
kesarbagh-wildlife-sanctuary,"Kesarbagh Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.2,4530,2500,26.66,77.83
jawahar-sagar-wildlife-sanctuary,"Jawahar Sagar Wildlife Sanctuary",Rajasthan,Rajasthan,wildlife,Popular,4.3,14214,2500,25.0097,75.6386
sawariya-seth-temple,"Sawariya Seth Temple",Rajasthan,Rajasthan,spiritual,Popular,4.4,16662,900,24.66,74.4
shri-mansa-mata-mandir-hasampur,"Shri Mansa Mata Mandir Hasampur",Rajasthan,Rajasthan,spiritual,Popular,4.1,8603,900,27.7744,75.9512
atishaya-kshetra-lunwa-jain-temple,"Atishaya Kshetra Lunwa Jain Temple",Rajasthan,Rajasthan,spiritual,Popular,4.4,19646,900,27.0338153,75.1941904
manibandh-shaktipeeth,"Manibandh Shaktipeeth",Rajasthan,Rajasthan,spiritual,Popular,4.7,2126,900,26.4736,74.5514
khangchendzonga-national-park,"Khangchendzonga National Park",Sikkim,Sikkim,wildlife,Popular,4.2,14481,2500,27.6563,88.3123
varsey-rhododendron-sanctuary,"Varsey Rhododendron Sanctuary",Sikkim,Sikkim,wildlife,Popular,4.2,20758,2500,27.1942,88.1183
shingba-rhododendron-sanctuary,"Shingba Rhododendron Sanctuary",Sikkim,Sikkim,wildlife,Popular,4.7,7302,2500,27.84111111,88.73916667
kirateshwar-mahadev-temple,"Kirateshwar Mahadev Temple",Sikkim,Sikkim,spiritual,Popular,4.3,19244,900,27.45,88.45
kyongnosla-alpine-sanctuary,"Kyongnosla Alpine Sanctuary",Sikkim,Sikkim,wildlife,Popular,4.5,5186,2500,27.377,88.741
pangolakha-wildlife-sanctuary,"Pangolakha Wildlife Sanctuary",Sikkim,Sikkim,wildlife,Popular,4.4,21439,2500,27.34,88.76
maenam-wildlife-sanctuary,"Maenam Wildlife Sanctuary",Sikkim,Sikkim,wildlife,Popular,4.7,5038,2500,27.338032,88.385591
dubdi-monastery,"Dubdi Monastery",Sikkim,Sikkim,spiritual,Popular,4.7,3258,900,27.36682081,88.22995835
gurdwara-nanaklama,"Gurdwara Nanaklama",Sikkim,Sikkim,heritage,Popular,4.3,7386,900,27.60433,88.645847
kitam-bird-sanctuary,"Kitam bird sanctuary",Sikkim,Sikkim,wildlife,Popular,4.4,12364,2500,27.1,88.333333333
tendong-gumpa,"Tendong Gumpa",Sikkim,Sikkim,heritage,Popular,4.1,13858,900,27.20611111,88.40805556
shri-viswa-vinayaka-mandir-rhenock,"Shri Viswa Vinayaka Mandir Rhenock",Sikkim,Sikkim,spiritual,Popular,4.5,3652,900,27.17,88.64
prahadisvarar-temple,"Prahadisvarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,4231,900,10.78305556,79.1325
san-thome-basilica,"San Thome Basilica",Tamil Nadu,Tamil Nadu,heritage,Popular,4.3,19198,900,13.0336,80.277831
ranganathaswamy-temple-srirangam,"Ranganathaswamy Temple, Srirangam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,5633,900,10.8621,78.6901
mudumalai-national-park,"Mudumalai National Park",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.2,5015,2500,11.6,76.5
fort-st-george,"Fort St. George",Tamil Nadu,Tamil Nadu,heritage,Popular,4.4,5149,900,13.07972222,80.28694444
