region,slug,title,state,type,rating,minPrice
Odisha,raibania-fort,"Raibania Fort",Odisha,heritage,4.8,900
Odisha,maa-tarini-temple-ghatgaon,"Maa Tarini Temple, Ghatgaon",Odisha,spiritual,4.7,900
Odisha,bhattarika-temple,"Bhattarika Temple",Odisha,spiritual,4.1,900
Odisha,varahi-deula,"Varahi Deula",Odisha,spiritual,4.4,900
Odisha,harishankar-temple,"Harishankar Temple",Odisha,spiritual,4.2,900
Odisha,nilamadhav-temple,"Nilamadhav Temple",Odisha,spiritual,4.5,900
Odisha,gandhi-temple-bhatara,"Gandhi Temple, Bhatara",Odisha,spiritual,4.4,900
Odisha,satkosia-tiger-reserve,"Satkosia Tiger Reserve",Odisha,wildlife,4.7,2500
Odisha,sarala-temple,"Sarala Temple",Odisha,spiritual,4.6,900
Odisha,sacred-heart-cathedral-rourkela,"Sacred Heart Cathedral, Rourkela",Odisha,spiritual,4.3,900
Odisha,shri-shri-hari-baladev-jew-bije-baripada,"Shri Shri Hari Baladev Jew Bije, Baripada",Odisha,spiritual,4.4,900
Odisha,majhighariani-temple,"Majhighariani Temple",Odisha,spiritual,4.6,900
Odisha,biranchinarayan-temple-buguda,"Biranchinarayan Temple, Buguda",Odisha,spiritual,4.3,900
Odisha,kakatpur-mangala-temple,"Kakatpur Mangala Temple",Odisha,spiritual,4.2,900
Odisha,baladevjew-temple,"Baladevjew Temple",Odisha,spiritual,4.3,900
Odisha,odogaon-raghunath-temple,"Odogaon Raghunath Temple",Odisha,spiritual,4.2,900
Odisha,nalbana-bird-sanctuary,"Nalbana Bird Sanctuary",Odisha,wildlife,4.3,2500
Odisha,chandrabhaga-beach,"Chandrabhaga beach",Odisha,beach,4.6,1200
Odisha,gajlaxmi-palace,"Gajlaxmi palace",Odisha,heritage,4.7,900
Odisha,kanika-palace,"Kanika Palace",Odisha,heritage,4.2,900
Odisha,manikeshwari-temple,"Manikeshwari Temple",Odisha,spiritual,4.3,900
Odisha,marichi-temple,"Marichi Temple",Odisha,spiritual,4.6,900
Odisha,dishisvara-siva-temple,"Dishisvara Siva Temple",Odisha,spiritual,4.4,900
Odisha,ghanteswari-temple,"Ghanteswari Temple",Odisha,spiritual,4.4,900
Odisha,leaning-temple-of-huma,"Leaning Temple of Huma",Odisha,spiritual,4.5,900
Odisha,nilakantheswar-temple,"Nilakantheswar Temple",Odisha,spiritual,4.7,900
Odisha,laxminarayan-temple-therubali,"Laxminarayan temple, Therubali",Odisha,spiritual,4.5,900
Odisha,akhandalamani-temple,"Akhandalamani Temple",Odisha,spiritual,4.7,900
Odisha,sakhigopal-temple,"Sakhigopal Temple",Odisha,spiritual,4.3,900
Odisha,lokanatha-temple,"Lokanatha Temple",Odisha,spiritual,4.5,900
Odisha,varahanatha-temple,"Varahanatha Temple",Odisha,spiritual,4.2,900
Odisha,jagannath-temple-gunupur,"Jagannath Temple, Gunupur",Odisha,spiritual,4.7,900
Odisha,kapilasa-wildlife-sanctuary,"Kapilasa Wildlife Sanctuary",Odisha,wildlife,4.2,2500
Odisha,lakhari-valley-wildlife-sanctuary,"Lakhari Valley Wildlife Sanctuary",Odisha,wildlife,4.5,2500
Odisha,gandahati-waterfall,"Gandahati Waterfall",Odisha,heritage,4.6,900
Odisha,asurgarh,"Asurgarh",Odisha,heritage,4.6,900
Odisha,konark-beach,"Konark Beach",Odisha,beach,4.3,1200
Odisha,dhabaleswar,"Dhabaleswar",Odisha,spiritual,4.2,900
Odisha,kalijai,"Kalijai",Odisha,spiritual,4.2,900
Odisha,khajuresvara-temple-complex,"Khajuresvara temple complex",Odisha,spiritual,4.4,900
Odisha,ghanteswara-siva-temple,"Ghanteswara Siva Temple",Odisha,spiritual,4.5,900
Odisha,buddhanath-temple,"Buddhanath Temple",Odisha,spiritual,4.3,900
Odisha,brahmani-temple,"Brahmani temple",Odisha,spiritual,4.3,900
Odisha,chari-sambhu-temple,"Chari sambhu temple",Odisha,spiritual,4.7,900
Odisha,maa-baulasuni-temple,"Maa Baulasuni Temple",Odisha,spiritual,4.5,900
Odisha,maa-samleswari-temple,"Maa Samleswari Temple",Odisha,spiritual,4.6,900
Odisha,siddha-bhairavi,"Siddha Bhairavi",Odisha,spiritual,4.2,900
Odisha,bhadrakali-temple,"Bhadrakali Temple",Odisha,spiritual,4.5,900
Odisha,lakhmi-varaha-temple,"Lakhmi Varaha Temple",Odisha,spiritual,4.6,900
Odisha,kukutesvara-siva-temple,"Kukutesvara Siva Temple",Odisha,spiritual,4.1,900
Odisha,lakhesvara-siva-temple,"Lakhesvara Siva temple",Odisha,spiritual,4.4,900
Odisha,subai-jain-temples,"Subai Jain temples",Odisha,spiritual,4.1,900
Odisha,baneswara-temple-balasore,"Baneswara Temple, Balasore",Odisha,spiritual,4.7,900
Odisha,nrusinghanath-temple,"Nrusinghanath Temple",Odisha,spiritual,4.3,900
Odisha,ladoo-baba-temple,"Ladoo Baba Temple",Odisha,spiritual,4.6,900
Odisha,hadgarh-wildlife-sanctuary,"Hadgarh Wildlife Sanctuary",Odisha,wildlife,4.3,2500
Odisha,gajapati-palace,"Gajapati Palace",Odisha,heritage,4.3,900
Odisha,sekhareswar-temple,"Sekhareswar Temple",Odisha,spiritual,4.7,900
Odisha,maa-jhanjiri-mangala-temple,"Maa Jhanjiri Mangala Temple",Odisha,spiritual,4.3,900
Odisha,jagannath-temple-angul,"Jagannath Temple, Angul",Odisha,spiritual,4.2,900
Odisha,jagannath-temple-nayagarh,"Jagannath Temple, Nayagarh",Odisha,spiritual,4.6,900
Palani Hills,kodaikanal,"Kodaikanal",Tamil Nadu,hill_station,4.5,1300
Pamban Island,rameshwaram,"Rameshwaram",Tamil Nadu,spiritual,4.6,900
Pamban Island,dhanushkodi,"Dhanushkodi",Tamil Nadu,beach,4.9,2500
Parvati Valley,kasol,"Kasol",Himachal Pradesh,adventure,4.5,900
Pithoragarh,munsiyari,"Munsiyari",Uttarakhand,hill_station,4.5,1300
Puducherry,tirunallar-saniswaran-temple,"Tirunallar Saniswaran Temple",Puducherry,spiritual,4.2,900
Puducherry,vadukeeswarar-temple,"Vadukeeswarar temple",Puducherry,spiritual,4.5,900
Puducherry,promenade-beach,"Promenade Beach",Puducherry,beach,4.4,1200
Puducherry,our-lady-of-lourdes-shrine,"Our Lady of Lourdes Shrine",Puducherry,spiritual,4.2,900
Puducherry,karaikal-ammayar-temple,"Karaikal Ammayar Temple",Puducherry,spiritual,4.2,900
Puducherry,oussudu-bird-sanctuary,"Oussudu Bird Sanctuary",Puducherry,wildlife,4.3,2500
Pune & Raigad District,tamhini-ghat,"Tamhini Ghat",Maharashtra,nature,4.8,2200
Punjab,harmandir-sahib,"Harmandir Sahib",Punjab,heritage,4.3,900
Punjab,qila-mubarak,"Qila Mubarak",Punjab,heritage,4.2,900
Punjab,qila-mubarak-patiala,"Qila Mubarak, Patiala",Punjab,heritage,4.5,900
Punjab,takht-sri-damdama-sahib,"Takht Sri Damdama Sahib",Punjab,heritage,4.6,900
Punjab,gurdwara-fatehgarh-sahib,"Gurdwara Fatehgarh Sahib",Punjab,heritage,4.5,900
Punjab,gurdwara-sri-tarn-taran-sahib,"Gurdwara Sri Tarn Taran Sahib",Punjab,heritage,4.5,900
Punjab,ram-teerath,"Ram Teerath",Punjab,spiritual,4.4,900
Punjab,shri-devi-talab-mandir,"Shri Devi Talab Mandir",Punjab,spiritual,4.1,900
Punjab,manauli-fort,"Manauli Fort",Punjab,heritage,4.1,900
Punjab,gurdwara-manji-sahib,"Gurdwara Manji Sahib",Punjab,heritage,4.7,900
Punjab,st-mary-s-cathedral-jalandhar,"St. Mary's Cathedral, Jalandhar",Punjab,heritage,4.4,900
Punjab,mughal-serai,"Mughal Serai",Punjab,heritage,4.1,900
Punjab,gurdwara-karamsar-rara-sahib,"Gurdwara Karamsar Rara Sahib",Punjab,heritage,4.3,900
Punjab,gurudwara-naulakha-sahib,"Gurudwara Naulakha Sahib",Punjab,spiritual,4.5,900
Punjab,phillaur-fort,"Phillaur Fort",Punjab,heritage,4.7,900
Punjab,gurudwara-guptsar-sahib,"Gurudwara Guptsar Sahib",Punjab,spiritual,4.3,900
Punjab,mukteshwar-temple-punjab,"Mukteshwar Temple, Punjab",Punjab,spiritual,4.6,900
Punjab,gurdwara-sri-ber-sahib,"Gurdwara Sri Ber Sahib",Punjab,heritage,4.7,900
Punjab,gurdwara-patalpuri-sahib,"Gurdwara Patalpuri Sahib",Punjab,heritage,4.5,900
Punjab,gurdwara-baba-bakala-sahib,"Gurdwara Baba Bakala Sahib",Punjab,heritage,4.1,900
Punjab,shanaleshwara-swayambhu-temple,"Shanaleshwara Swayambhu Temple",Punjab,spiritual,4.2,900
Punjab,nangal-wildlife-sanctuary,"Nangal Wildlife Sanctuary",Punjab,wildlife,4.4,2500
Punjab,addhi-khuyi,"Addhi Khuyi",Punjab,heritage,4.6,900
Punjab,keshgarh-qila,"Keshgarh Qila",Punjab,heritage,4.7,900
Punjab,sainik-school-kapurthala,"Sainik School, Kapurthala",Punjab,heritage,4.6,900
Punjab,gurdwara-jyoti-sarup,"Gurdwara Jyoti Sarup",Punjab,heritage,4.3,900
Punjab,gurdwara-jand-sahib,"Gurdwara Jand Sahib",Punjab,heritage,4.2,900
Punjab,bir-aishvan-wildlife-sanctuary,"Bir Aishvan Wildlife Sanctuary",Punjab,wildlife,4.5,2500
Punjab,bir-bunerheri-wildlife-sanctuary,"Bir Bunerheri Wildlife Sanctuary",Punjab,wildlife,4.4,2500
Punjab,bajwara-fort,"Bajwara Fort",Punjab,heritage,4.3,900
Punjab,qila-mubarak-faridkot,"Qila Mubarak, Faridkot",Punjab,heritage,4.2,900
Rajasthan,hawa-mahal,"Hawa Mahal",Rajasthan,heritage,4.7,900
Rajasthan,kevladev-national-park,"Kevladev National Park",Rajasthan,wildlife,4.2,2500
Rajasthan,hill-forts-of-rajasthan,"Hill Forts of Rajasthan",Rajasthan,heritage,4.5,900
Rajasthan,amber-fort,"Amber Fort",Rajasthan,heritage,4.8,900
Rajasthan,kumbhalgarh,"Kumbhalgarh",Rajasthan,heritage,4.2,900
Rajasthan,mehrangarh-fort,"Mehrangarh Fort",Rajasthan,heritage,4.3,900
Rajasthan,ranthambore-fort,"Ranthambore Fort",Rajasthan,heritage,4.4,900
Rajasthan,lake-palace,"Lake Palace",Rajasthan,heritage,4.4,900
Rajasthan,jal-mahal,"Jal Mahal",Rajasthan,heritage,4.6,900
Rajasthan,gagron-fort,"Gagron Fort",Rajasthan,heritage,4.3,900
Rajasthan,karni-mata-temple,"Karni Mata Temple",Rajasthan,spiritual,4.2,900
Rajasthan,sariska-tiger-reserve,"Sariska Tiger Reserve",Rajasthan,wildlife,4.8,2500
Rajasthan,bhangarh-fort,"Bhangarh Fort",Rajasthan,heritage,4.7,900
Rajasthan,rishabhdeo,"Rishabhdeo",Rajasthan,spiritual,4.2,900
Rajasthan,om-banna,"Om Banna",Rajasthan,spiritual,4.4,900
Rajasthan,monsoon-palace,"Monsoon Palace",Rajasthan,heritage,4.7,900
Rajasthan,taragarh-fort,"Taragarh Fort",Rajasthan,heritage,4.3,900
Rajasthan,ranakpur-jain-temple,"Ranakpur Jain Temple",Rajasthan,spiritual,4.6,900
Rajasthan,lohagarh-fort,"Lohagarh Fort",Rajasthan,heritage,4.6,900
Rajasthan,birla-mandir,"Birla Mandir",Rajasthan,heritage,4.4,900
Rajasthan,galtaji,"Galtaji",Rajasthan,spiritual,4.2,900
Rajasthan,harshnath-temple,"Harshnath Temple",Rajasthan,spiritual,4.3,900
Rajasthan,sita-mata-wildlife-sanctuary,"Sita Mata Wildlife Sanctuary",Rajasthan,wildlife,4.6,2500
Rajasthan,nakoda,"Nakoda",Rajasthan,spiritual,4.7,900
Rajasthan,kiradu-temples,"Kiradu temples",Rajasthan,spiritual,4.4,900
Rajasthan,sahastra-bahu-temples,"Sahastra Bahu Temples",Rajasthan,spiritual,4.2,900
Rajasthan,binnayaga-caves,"Binnayaga caves",Rajasthan,spiritual,4.5,900
Rajasthan,bhatner-fort,"Bhatner Fort",Rajasthan,heritage,4.2,900
Rajasthan,shrinathji-temple,"Shrinathji Temple",Rajasthan,spiritual,4.7,900
Rajasthan,harshat-mata-temple,"Harshat Mata Temple",Rajasthan,spiritual,4.8,900
Rajasthan,bisaldeo-temple,"Bisaldeo temple",Rajasthan,spiritual,4.5,900
Rajasthan,bhand-deva-temple,"Bhand Deva Temple",Rajasthan,spiritual,4.5,900
Rajasthan,hill-fort-kesroli,"Hill Fort Kesroli",Rajasthan,heritage,4.3,900
Rajasthan,deeg-palace,"Deeg Palace",Rajasthan,heritage,4.4,900
Rajasthan,baroli-temple-complex,"Baroli Temple Complex",Rajasthan,spiritual,4.2,900
Rajasthan,mehandipur-balaji-temple,"Mehandipur Balaji Temple",Rajasthan,spiritual,4.7,900
Rajasthan,madan-mohan-temple,"Madan Mohan Temple",Rajasthan,spiritual,4.7,900
Rajasthan,tal-chhapar-sanctuary,"Tal Chhapar Sanctuary",Rajasthan,wildlife,4.5,2500
Rajasthan,fort-madhogarh,"Fort Madhogarh",Rajasthan,heritage,4.8,900
Rajasthan,alwar-fort,"Alwar Fort",Rajasthan,heritage,4.6,900
Rajasthan,jagannath-temple,"Jagannath Temple",Rajasthan,spiritual,4.7,900
Rajasthan,jirawala-tirth,"Jirawala Tirth",Rajasthan,spiritual,4.8,900
Rajasthan,sundha-mata-temple,"Sundha Mata Temple",Rajasthan,spiritual,4.6,900
Rajasthan,kaila-devi,"Kaila devi",Rajasthan,spiritual,4.1,900
Rajasthan,mirpur-jain-temple,"Mirpur Jain Temple",Rajasthan,spiritual,4.4,900
Rajasthan,sanwariaji-temple,"Sanwariaji Temple",Rajasthan,spiritual,4.2,900
Rajasthan,salasar-balaji,"Salasar Balaji",Rajasthan,spiritual,4.6,900
Rajasthan,sachiya-mata-temple,"Sachiya Mata Temple",Rajasthan,spiritual,4.3,900
Rajasthan,rani-sati-temple,"Rani Sati Temple",Rajasthan,spiritual,4.2,900
Rajasthan,jalore-fort,"Jalore Fort",Rajasthan,heritage,4.4,900
Rajasthan,laxmangarh-fort,"Laxmangarh Fort",Rajasthan,heritage,4.2,900
Rajasthan,umed-bhawan-palace,"Umed Bhawan Palace",Rajasthan,heritage,4.4,900
Rajasthan,hindaun-fort,"Hindaun Fort",Rajasthan,heritage,4.6,900
Rajasthan,juna-mahal-dungarpur,"Juna Mahal, Dungarpur",Rajasthan,heritage,4.1,900
Rajasthan,kunjal-mata-temple,"Kunjal Mata Temple",Rajasthan,spiritual,4.7,900
Rajasthan,shri-mahavirji,"Shri Mahavirji",Rajasthan,spiritual,4.6,900
Rajasthan,tijara-jain-temple,"Tijara Jain Temple",Rajasthan,spiritual,4.3,900
Rajasthan,sanghiji,"Sanghiji",Rajasthan,spiritual,4.2,900
Rajasthan,gupteshwar-mahadev-udaipur,"Gupteshwar Mahadev, Udaipur",Rajasthan,spiritual,4.8,900
Rajasthan,mahavira-jain-temple,"Mahavira Jain temple",Rajasthan,spiritual,4.2,900
Rajasthan,naugaza-digambar-jain-temple,"Naugaza Digambar Jain temple",Rajasthan,spiritual,4.3,900
Rajasthan,todgarh-raoli-sanctuary,"Todgarh-Raoli Sanctuary",Rajasthan,wildlife,4.8,2500
Rajasthan,bhensrodgarh-wildlife-sanctuary,"Bhensrodgarh Wildlife Sanctuary",Rajasthan,wildlife,4.6,2500
Rajasthan,bijai-garh,"Bijai Garh",Rajasthan,heritage,4.2,900
Rajasthan,rajgarh-fort,"Rajgarh Fort",Rajasthan,heritage,4.6,900
Rajasthan,bhainsrorgarh,"Bhainsrorgarh",Rajasthan,heritage,4.4,900
Rajasthan,jahaj-mandir,"Jahaj Mandir",Rajasthan,spiritual,4.4,900
Rajasthan,muchhal-mahavir-temple,"Muchhal Mahavir Temple",Rajasthan,spiritual,4.2,900
Rajasthan,bhomiaji-maharaj-temple-sopra-bhopalgarh,"Bhomiaji Maharaj Temple, Sopra, Bhopalgarh",Rajasthan,spiritual,4.2,900
Rajasthan,ladnu-jain-temple,"Ladnu Jain temple",Rajasthan,spiritual,4.8,900
Rajasthan,shri-kalyan-temple,"Shri Kalyan Temple",Rajasthan,spiritual,4.5,900
Rajasthan,keshav-rai-temple,"Keshav Rai Temple",Rajasthan,spiritual,4.3,900
Rajasthan,chamatkarji-jain-temple,"Chamatkarji Jain Temple",Rajasthan,spiritual,4.8,900
Rajasthan,kailadevi-wildlife-sanctuary,"Kailadevi Wildlife Sanctuary",Rajasthan,wildlife,4.2,2500
Rajasthan,jamwa-ramgarh-wildlife-sanctuary,"Jamwa Ramgarh Wildlife Sanctuary",Rajasthan,wildlife,4.2,2500
Rajasthan,bandh-baretha,"Bandh Baretha",Rajasthan,heritage,4.5,900
Rajasthan,sawai-man-singh-wildlife-sanctuary,"Sawai Man Singh Wildlife Sanctuary",Rajasthan,wildlife,4.3,2500
Rajasthan,van-vihar-wildlife-sanctuary,"Van Vihar Wildlife Sanctuary",Rajasthan,wildlife,4.3,2500
Rajasthan,ramsagar-wildlife-sanctuary,"Ramsagar Wildlife Sanctuary",Rajasthan,wildlife,4.2,2500
Rajasthan,darrah-wildlife-sanctuary,"Darrah Wildlife Sanctuary",Rajasthan,wildlife,4.6,2500
Rajasthan,kesarbagh-wildlife-sanctuary,"Kesarbagh Wildlife Sanctuary",Rajasthan,wildlife,4.2,2500
Rajasthan,jawahar-sagar-wildlife-sanctuary,"Jawahar Sagar Wildlife Sanctuary",Rajasthan,wildlife,4.3,2500
Rajasthan,sawariya-seth-temple,"Sawariya Seth Temple",Rajasthan,spiritual,4.4,900
Rajasthan,shri-mansa-mata-mandir-hasampur,"Shri Mansa Mata Mandir Hasampur",Rajasthan,spiritual,4.1,900
Rajasthan,atishaya-kshetra-lunwa-jain-temple,"Atishaya Kshetra Lunwa Jain Temple",Rajasthan,spiritual,4.4,900
Rajasthan,manibandh-shaktipeeth,"Manibandh Shaktipeeth",Rajasthan,spiritual,4.7,900
Ritchie's Archipelago,havelock-island,"Havelock Island (Swaraj Dweep)",Andaman & Nicobar,beach,4.9,3500
Sabarkantha District,polo-forest,"Polo Forest",Gujarat,nature,4.7,2200
Sabarmati,ahmedabad,"Ahmedabad",Gujarat,heritage,4.4,1000
Sahyadri,lonavala,"Lonavala",Maharashtra,hill_station,4.3,1200
Sahyadri,mahabaleshwar,"Mahabaleshwar",Maharashtra,hill_station,4.4,1300
Sahyadri,matheran,"Matheran",Maharashtra,hill_station,4.3,1300
Satpura,pachmarhi,"Pachmarhi",Madhya Pradesh,hill_station,4.4,1100
Saurashtra,gir,"Gir National Park",Gujarat,wildlife,4.6,2500
Saurashtra,dwarka,"Dwarka",Gujarat,spiritual,4.5,900
Saurashtra,somnath,"Somnath",Gujarat,spiritual,4.6,900
Sawai Madhopur,ranthambore,"Ranthambore",Rajasthan,wildlife,4.6,2500
Shimla,kufri,"Kufri",Himachal Pradesh,hill_station,4.1,1300
Sikkim,khangchendzonga-national-park,"Khangchendzonga National Park",Sikkim,wildlife,4.2,2500
Sikkim,varsey-rhododendron-sanctuary,"Varsey Rhododendron Sanctuary",Sikkim,wildlife,4.2,2500
Sikkim,shingba-rhododendron-sanctuary,"Shingba Rhododendron Sanctuary",Sikkim,wildlife,4.7,2500
Sikkim,kirateshwar-mahadev-temple,"Kirateshwar Mahadev Temple",Sikkim,spiritual,4.3,900
Sikkim,kyongnosla-alpine-sanctuary,"Kyongnosla Alpine Sanctuary",Sikkim,wildlife,4.5,2500
Sikkim,pangolakha-wildlife-sanctuary,"Pangolakha Wildlife Sanctuary",Sikkim,wildlife,4.4,2500
Sikkim,maenam-wildlife-sanctuary,"Maenam Wildlife Sanctuary",Sikkim,wildlife,4.7,2500
Sikkim,dubdi-monastery,"Dubdi Monastery",Sikkim,spiritual,4.7,900
Sikkim,gurdwara-nanaklama,"Gurdwara Nanaklama",Sikkim,heritage,4.3,900
Sikkim,kitam-bird-sanctuary,"Kitam bird sanctuary",Sikkim,wildlife,4.4,2500
Sikkim,tendong-gumpa,"Tendong Gumpa",Sikkim,heritage,4.1,900
Sikkim,shri-viswa-vinayaka-mandir-rhenock,"Shri Viswa Vinayaka Mandir Rhenock",Sikkim,spiritual,4.5,900
Tamil Nadu,prahadisvarar-temple,"Prahadisvarar Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,san-thome-basilica,"San Thome Basilica",Tamil Nadu,heritage,4.3,900
Tamil Nadu,ranganathaswamy-temple-srirangam,"Ranganathaswamy Temple, Srirangam",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,mudumalai-national-park,"Mudumalai National Park",Tamil Nadu,wildlife,4.2,2500
Tamil Nadu,fort-st-george,"Fort St. George",Tamil Nadu,heritage,4.4,900
Tamil Nadu,airavatesvara-temple,"Airavatesvara Temple",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,hogenakkal-falls,"Hogenakkal Falls",Tamil Nadu,heritage,4.3,900
Tamil Nadu,basilica-of-our-lady-of-good-health,"Basilica of Our Lady of Good Health",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,kailasanathar-temple-kanchipuram,"Kailasanathar Temple, Kanchipuram",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,mukurthi-national-park,"Mukurthi National Park",Tamil Nadu,wildlife,4.4,2500
Tamil Nadu,gangaikonda-cholapuram-temple,"Gangaikonda Cholapuram Temple",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,agaya-gangai,"Agaya Gangai",Tamil Nadu,heritage,4.3,900
Tamil Nadu,nataraja-temple,"Nataraja Temple",Tamil Nadu,spiritual,4.3,900
Tamil Nadu,anaimalai-tiger-reserve,"Anaimalai Tiger Reserve",Tamil Nadu,wildlife,4.5,2500
Tamil Nadu,gingee-fort,"Gingee Fort",Tamil Nadu,heritage,4.1,900
Tamil Nadu,varadharaja-perumal-temple,"Varadharaja Perumal Temple",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,pykara,"Pykara",Tamil Nadu,heritage,4.6,900
Tamil Nadu,thalaiyar-falls,"Thalaiyar Falls",Tamil Nadu,heritage,4.7,900
Tamil Nadu,vellore-fort,"Vellore Fort",Tamil Nadu,heritage,4.4,900
Tamil Nadu,lakshmi-narayani-golden-temple,"Lakshmi Narayani Golden Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,varaha-cave-temple,"Varaha Cave Temple",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,gulf-of-mannar-marine-national-park,"Gulf of Mannar Marine National Park",Tamil Nadu,wildlife,4.7,2500
Tamil Nadu,nellaiappar-temple,"Nellaiappar Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,siruvani-waterfalls,"Siruvani Waterfalls",Tamil Nadu,heritage,4.1,900
Tamil Nadu,suruli-falls,"Suruli Falls",Tamil Nadu,heritage,4.1,900
Tamil Nadu,kiliyur-falls,"Kiliyur Falls",Tamil Nadu,heritage,4.3,900
Tamil Nadu,thirparappu-waterfalls,"Thirparappu Waterfalls",Tamil Nadu,heritage,4.6,900
Tamil Nadu,fort-dansborg,"Fort Dansborg",Tamil Nadu,heritage,4.7,900
Tamil Nadu,subramaniya-swamy-temple-tiruttani,"Subramaniya Swamy Temple, Tiruttani",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,ucchi-pillayar-temple-rockfort,"Ucchi Pillayar Temple, Rockfort",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,masani-amman,"Masānī Ammān",Tamil Nadu,spiritual,4.3,900
Tamil Nadu,kutladampatti-falls,"Kutladampatti Falls",Tamil Nadu,heritage,4.2,900
Tamil Nadu,dindigul-fort,"Dindigul Fort",Tamil Nadu,heritage,4.4,900
Tamil Nadu,padmanabhapuram-palace,"Padmanabhapuram Palace",Tamil Nadu,heritage,4.8,900
Tamil Nadu,karpaka-vinayakar-temple,"Karpaka Vinayakar Temple",Tamil Nadu,spiritual,4.7,900
Tamil Nadu,maruthamalai-marudhachalamurthy-temple,"Maruthamalai Marudhachalamurthy Temple",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,dhandayuthapani-swamy-temple,"Dhandayuthapani Swamy Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,tirumalai-tamil-nadu,"Tirumalai (Tamil Nadu)",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,chitharal-jain-monuments,"Chitharal Jain Monuments",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,tiger-cave,"Tiger Cave",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,vedanthangal-bird-sanctuary,"Vedanthangal Bird Sanctuary",Tamil Nadu,wildlife,4.1,2500
Tamil Nadu,kumbakkarai-falls,"Kumbakkarai Falls",Tamil Nadu,heritage,4.6,900
Tamil Nadu,grizzled-squirrel-wildlife-sanctuary,"Grizzled Squirrel Wildlife Sanctuary",Tamil Nadu,wildlife,4.3,2500
Tamil Nadu,fort-st-david,"Fort St. David",Tamil Nadu,heritage,4.6,900
Tamil Nadu,yathothkari-perumal-temple,"Yathothkari Perumal Temple",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,marundeeswarar-temple,"Marundeeswarar Temple",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,thirunadhikkara-cave-temple,"Thirunadhikkara Cave Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,atcheeswarar-temple,"Atcheeswarar Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,kodumudi-magudeswarar-temple,"Kodumudi Magudeswarar temple",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,swamimalai-murugan-temple,"Swamimalai Murugan Temple",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,adikesava-perumal-temple,"Adikesava Perumal Temple",Tamil Nadu,spiritual,4.7,900
Tamil Nadu,iskcon-temple-chennai,"ISKCON Temple Chennai",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,pataleeswarar-temple,"Pataleeswarar Temple",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,basilica-of-our-lady-of-snows-thoothukudi,"Basilica of Our Lady of Snows, Thoothukudi",Tamil Nadu,hill_station,4.4,1200
Tamil Nadu,vijayalaya-cholesvaram,"Vijayalaya Cholesvaram",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,sri-appakkudathaan-perumal-temple,"Sri Appakkudathaan Perumal Temple",Tamil Nadu,spiritual,4.8,900
Tamil Nadu,koothankulam-bird-sanctuary,"Koothankulam Bird Sanctuary",Tamil Nadu,wildlife,4.8,2500
