type,slug,title,state,rating,minPrice
spiritual,eri-katha-ramar-temple,"Eri-Katha Ramar Temple",Tamil Nadu,4.6,900
spiritual,tirumaanturai,"Tirumaanturai",Tamil Nadu,4.3,900
spiritual,thiruvadigai-temple-panruti,"Thiruvadigai Temple, Panruti",Tamil Nadu,4.3,900
spiritual,atulya-nadheswarar-temple,"Atulya Nadheswarar Temple",Tamil Nadu,4.8,900
spiritual,poondi-madha-basilica,"Poondi Madha Basilica",Tamil Nadu,4.2,900
spiritual,thenupuriswarar-temple,"Thenupuriswarar Temple",Tamil Nadu,4.2,900
spiritual,subramaniya-swamy-temple-tiruchendur,"Subramaniya Swamy Temple, Tiruchendur",Tamil Nadu,4.3,900
spiritual,thyagaraja-temple-tiruvarur,"Thyagaraja Temple, Tiruvarur",Tamil Nadu,4.4,900
spiritual,jalantheeswarar-temple,"Jalantheeswarar Temple",Tamil Nadu,4.3,900
spiritual,thalagireeshwarar-temple,"Thalagireeshwarar Temple",Tamil Nadu,4.7,900
spiritual,kasi-viswanathar-temple-tenkasi,"Kasi Viswanathar temple, Tenkasi",Tamil Nadu,4.1,900
spiritual,arulmigu-koniamman-temple,"Arulmigu Koniamman Temple",Tamil Nadu,4.2,900
spiritual,patalathri-narasimhar-temple,"Patalathri Narasimhar Temple",Tamil Nadu,4.5,900
spiritual,pundarikakshan-perumal-temple,"Pundarikakshan Perumal Temple",Tamil Nadu,4.2,900
spiritual,thirukkadigai,"Thirukkadigai",Tamil Nadu,4.7,900
spiritual,thiruppathisaram,"Thiruppathisaram",Tamil Nadu,4.5,900
spiritual,thiruppullani,"Thiruppullani",Tamil Nadu,4.5,900
spiritual,mahendrapalli-tirumeni-azhagar-temple,"Mahendrapalli Tirumeni Azhagar Temple",Tamil Nadu,4.6,900
spiritual,vedapureeswarar-temple,"Vedapureeswarar Temple",Tamil Nadu,4.6,900
spiritual,chandra-choodeswarar-temple-hosur,"Chandra Choodeswarar Temple, Hosur",Tamil Nadu,4.4,900
spiritual,anna-nagar-ayyappan-koil-chennai,"Anna Nagar Ayyappan Koil, Chennai",Tamil Nadu,4.8,900
spiritual,tiruvaikavur-temple,"Tiruvaikavur Temple",Tamil Nadu,4.2,900
spiritual,uthirakosamangai,"Uthirakosamangai",Tamil Nadu,4.4,900
spiritual,vaithamanidhi-perumal-temple,"Vaithamanidhi Perumal Temple",Tamil Nadu,4.1,900
spiritual,eachanari-vinayagar-temple,"Eachanari Vinayagar Temple",Tamil Nadu,4.3,900
spiritual,rahu-stalam,"Rahu Stalam",Tamil Nadu,4.8,900
spiritual,kasi-viswanathar-temple-sivakasi,"Kasi Viswanathar temple, Sivakasi",Tamil Nadu,4.5,900
spiritual,thiruporur-kandaswamy-temple,"Thiruporur Kandaswamy temple",Tamil Nadu,4.7,900
spiritual,sattainathar-temple-sirkazhi,"Sattainathar Temple, Sirkazhi",Tamil Nadu,4.5,900
spiritual,sikkal-singaravelan-temple,"Sikkal Singaravelan Temple",Tamil Nadu,4.2,900
spiritual,sri-sivalokanathar-temple-tirupunkur,"Sri Sivalokanathar Temple, Tirupunkur",Tamil Nadu,4.4,900
spiritual,sri-srinivasa-perumal-temple-tirukulandhai,"Sri Srinivasa Perumal Temple, Tirukulandhai",Tamil Nadu,4.6,900
spiritual,srivaikuntanathan-permual-temple,"Srivaikuntanathan Permual Temple",Tamil Nadu,4.8,900
spiritual,pasupateeswarar-temple-karur,"Pasupateeswarar Temple, Karur",Tamil Nadu,4.5,900
spiritual,thirumuruganatheeswar-temple,"Thirumuruganatheeswar Temple",Tamil Nadu,4.7,900
spiritual,avudaiyarkoil,"Avudaiyarkoil",Tamil Nadu,4.5,900
spiritual,brahmapureeswarar-temple-thirukkuvalai,"Brahmapureeswarar Temple, Thirukkuvalai",Tamil Nadu,4.3,900
spiritual,mayuranathaswami-temple-mayiladuthurai,"Mayuranathaswami Temple, Mayiladuthurai",Tamil Nadu,4.4,900
spiritual,ponsei-natrunaiyappar-temple,"Ponsei Natrunaiyappar Temple",Tamil Nadu,4.8,900
spiritual,thindal-murugan-temple,"Thindal Murugan Temple",Tamil Nadu,4.6,900
spiritual,thirumakaraleeswarar-temple,"Thirumakaraleeswarar Temple",Tamil Nadu,4.3,900
spiritual,shanmughanathar-temple-kunnakudi,"Shanmughanathar Temple, Kunnakudi",Tamil Nadu,4.4,900
spiritual,pushpavaneswarar-temple,"Pushpavaneswarar temple",Tamil Nadu,4.3,900
spiritual,amirthakadeswarar-temple-sakkottai,"Amirthakadeswarar Temple, Sakkottai",Tamil Nadu,4.1,900
spiritual,pushpavananathar-temple-tiruppoonturutti,"Pushpavananathar Temple, Tiruppoonturutti",Tamil Nadu,4.5,900
spiritual,koneswarar-temple-kudavasal,"Koneswarar Temple, Kudavasal",Tamil Nadu,4.5,900
spiritual,nadutariappar-temple,"Nadutariappar Temple",Tamil Nadu,4.3,900
spiritual,rajagopalaswamy-temple-mannargudi,"Rajagopalaswamy Temple, Mannargudi",Tamil Nadu,4.7,900
spiritual,thirukutralam,"Thirukutralam",Tamil Nadu,4.4,900
spiritual,prananadeswarar-temple,"Prananadeswarar Temple",Tamil Nadu,4.6,900
spiritual,erumbeeswarar-temple,"Erumbeeswarar Temple",Tamil Nadu,4.3,900
spiritual,vekkali-amman-temple,"Vekkali Amman Temple",Tamil Nadu,4.4,900
spiritual,vaseeswarar-temple,"Vaseeswarar Temple",Tamil Nadu,4.5,900
spiritual,tiruppukkozhiyur,"Tiruppukkozhiyur",Tamil Nadu,4.5,900
spiritual,vedapureeswarar-temple-thiruverkadu,"Vedapureeswarar Temple, Thiruverkadu",Tamil Nadu,4.2,900
spiritual,vedagiriswarar-temple,"Vedagiriswarar temple",Tamil Nadu,4.5,900
spiritual,apatsahayesvarar-temple-alangudi,"Apatsahayesvarar Temple, Alangudi",Tamil Nadu,4.8,900
spiritual,chenraya-perumal-temple,"Chenraya Perumal Temple",Tamil Nadu,4.6,900
spiritual,padikasu-nathar-temple,"Padikasu Nathar Temple",Tamil Nadu,4.7,900
spiritual,pasupatiswarar-temple,"Pasupatiswarar Temple",Tamil Nadu,4.6,900
spiritual,thiruvali-thirunagari,"Thiruvali-Thirunagari",Tamil Nadu,4.8,900
spiritual,thiruvanthipuram-temple,"Thiruvanthipuram temple",Tamil Nadu,4.2,900
spiritual,thirukumaresar-temple,"Thirukumaresar temple",Tamil Nadu,4.6,900
spiritual,tirutalinathar-temple,"Tirutalinathar Temple",Tamil Nadu,4.8,900
spiritual,sudarkozhundeeswarar-temple-pennadam,"Sudarkozhundeeswarar Temple, Pennadam",Tamil Nadu,4.2,900
spiritual,avanibhajana-pallaveshwaram-temple,"Avanibhajana Pallaveshwaram temple",Tamil Nadu,4.2,900
spiritual,nithyakalyana-perumal-temple,"Nithyakalyana Perumal temple",Tamil Nadu,4.2,900
spiritual,arasaleeswarar-temple,"Arasaleeswarar temple",Tamil Nadu,4.2,900
spiritual,nehanurpatti,"Nehanurpatti",Tamil Nadu,4.6,900
spiritual,vilwanatheswarar-temple,"Vilwanatheswarar temple",Tamil Nadu,4.4,900
spiritual,innambur-ezhutharinathar-temple,"Innambur Ezhutharinathar Temple",Tamil Nadu,4.3,900
spiritual,sakshinatheswarar-temple-thiruppurambiyam,"Sakshinatheswarar Temple, Thiruppurambiyam.",Tamil Nadu,4.5,900
spiritual,amirthakadeswarar-temple,"Amirthakadeswarar Temple",Tamil Nadu,4.5,900
spiritual,thirumalapadi-siva-temple,"Thirumalapadi Siva Temple",Tamil Nadu,4.7,900
spiritual,abirameswarar-temple,"Abirameswarar temple",Tamil Nadu,4.5,900
spiritual,marundeeswarar-temple-t-edayar,"Marundeeswarar Temple, T. Edayar",Tamil Nadu,4.3,900
spiritual,sivalokanathar-temple-gramam,"Sivalokanathar temple, Gramam",Tamil Nadu,4.6,900
spiritual,chandramouleeswar-temple-thiruvakkarai,"Chandramouleeswar temple, Thiruvakkarai",Tamil Nadu,4.3,900
spiritual,bhaktajaneswarar-temple,"Bhaktajaneswarar temple",Tamil Nadu,4.2,900
spiritual,kasi-viswanathar-temple-kumbakonam,"Kasi Viswanathar Temple, Kumbakonam",Tamil Nadu,4.4,900
spiritual,sangameswarar-temple,"Sangameswarar Temple",Tamil Nadu,4.3,900
spiritual,sri-vadaranyeswarar-temple,"Sri Vadaranyeswarar Temple",Tamil Nadu,4.1,900
spiritual,ninra-narayana-perumal-temple,"Ninra Narayana Perumal temple",Tamil Nadu,4.6,900
spiritual,kazheesirama-vinnagaram,"Kazheesirama Vinnagaram",Tamil Nadu,4.2,900
spiritual,bhu-varaha-swamy-temple,"Bhu Varaha Swamy temple",Tamil Nadu,4.2,900
spiritual,makara-nedunkuzhai-kannan-temple,"Makara Nedunkuzhai Kannan Temple",Tamil Nadu,4.5,900
spiritual,adhirangam-ranganathaswamy-temple,"Adhirangam Ranganathaswamy temple",Tamil Nadu,4.2,900
spiritual,thiruppunavayil,"Thiruppunavayil",Tamil Nadu,4.5,900
spiritual,vriddhagiriswarar-temple-vriddhachalam,"Vriddhagiriswarar Temple, Vriddhachalam",Tamil Nadu,4.4,900
spiritual,thiruchuzhial,"Thiruchuzhial",Tamil Nadu,4.4,900
spiritual,achalpuram-shivalokathyagar-temple,"Achalpuram Shivalokathyagar Temple",Tamil Nadu,4.5,900
spiritual,tirunellikka-nellivananathar-temple,"Tirunellikka Nellivananathar Temple",Tamil Nadu,4.2,900
spiritual,tiruppaatrurai-adhimooleswarar-temple,"Tiruppaatrurai Adhimooleswarar Temple",Tamil Nadu,4.5,900
spiritual,dandeeswarar-temple,"Dandeeswarar Temple",Tamil Nadu,4.8,900
spiritual,koothanur-maha-saraswathi-temple,"Koothanur Maha Saraswathi Temple",Tamil Nadu,4.1,900
spiritual,mondaicaud-bhagavathi-temple,"Mondaicaud Bhagavathi Temple",Tamil Nadu,4.4,900
spiritual,mudikondan-kothandaramar-temple,"Mudikondan Kothandaramar Temple",Tamil Nadu,4.5,900
spiritual,nagannathaswamy-temple-keezhaperumpallam,"Nagannathaswamy Temple, Keezhaperumpallam",Tamil Nadu,4.3,900
spiritual,narasingam-yoga-narasimha-perumal-temple,"Narasingam Yoga Narasimha Perumal Temple",Tamil Nadu,4.3,900
spiritual,paampuranathar-temple-thirupampuram,"Paampuranathar Temple, Thirupampuram",Tamil Nadu,4.4,900
spiritual,edaganathar-temple,"Edaganathar temple",Tamil Nadu,4.6,900
spiritual,vandiyur-mariamman-temple,"Vandiyur Mariamman Temple",Tamil Nadu,4.1,900
spiritual,agnipureeswarar-temple-thirupugalur,"Agnipureeswarar Temple, Thirupugalur",Tamil Nadu,4.3,900
spiritual,someswarar-temple-pazhayarai,"Someswarar Temple, Pazhayarai",Tamil Nadu,4.1,900
spiritual,sri-venkatesa-perumal-temple-melathiruppathi-mondipalayam,"Sri Venkatesa Perumal Temple (Melathiruppathi) – Mondipalayam",Tamil Nadu,4.4,900
spiritual,keezhvelur-kediliappar-temple,"Keezhvelur Kediliappar Temple",Tamil Nadu,4.4,900
spiritual,swamithope-pathi,"Swamithope Pathi",Tamil Nadu,4.7,900
spiritual,ithiyapuram-kaavu,"Ithiyapuram kaavu",Tamil Nadu,4.4,900
spiritual,thanthondreeswarar-temple,"Thanthondreeswarar Temple",Tamil Nadu,4.2,900
spiritual,amritaghateswarar-abirami-temple-thirukkadaiyur,"Amritaghateswarar-Abirami Temple,Thirukkadaiyur",Tamil Nadu,4.3,900
spiritual,swetharanyeswarar-temple,"Swetharanyeswarar Temple",Tamil Nadu,4.6,900
spiritual,agastheeswarar-temple,"Agastheeswarar Temple",Tamil Nadu,4.7,900
spiritual,soundararajaperumal-temple-thadikombu,"Soundararajaperumal Temple, Thadikombu",Tamil Nadu,4.8,900
spiritual,vallakottai-subramaniyaswami-temple,"Vallakottai Subramaniyaswami temple",Tamil Nadu,4.2,900
spiritual,adikesava-perumal-temple-sriperumpudur,"Adikesava Perumal temple, Sriperumpudur",Tamil Nadu,4.4,900
spiritual,sowmya-narayana-perumal-temple,"Sowmya Narayana Perumal temple",Tamil Nadu,4.1,900
spiritual,chakravageswarar-temple,"Chakravageswarar Temple",Tamil Nadu,4.5,900
spiritual,piranmalai-kodunkundreeswar-temple,"Piranmalai Kodunkundreeswar Temple",Tamil Nadu,4.7,900
spiritual,punnainallur-mariamman,"Punnainallur Mariamman",Tamil Nadu,4.6,900
spiritual,bhaktavatsala-perumal-temple,"Bhaktavatsala Perumal Temple",Tamil Nadu,4.5,900
spiritual,tirucherai-saranathan-temple,"Tirucherai Saranathan Temple",Tamil Nadu,4.7,900
spiritual,valisvara-temple,"Valisvara Temple",Tamil Nadu,4.7,900
spiritual,suyambulingaswamy-temple-uvari,"Suyambulingaswamy Temple, Uvari",Tamil Nadu,4.6,900
spiritual,anjaneya-temple-nanganallur,"Anjaneya Temple, Nanganallur",Tamil Nadu,4.7,900
spiritual,jakath-rakshaka-perumal-temple-thirukkoodaloor,"Jakath Rakshaka Perumal Temple, Thirukkoodaloor.",Tamil Nadu,4.5,900
spiritual,mel-sithamur-jain-math,"Mel Sithamur Jain Math",Tamil Nadu,4.6,900
spiritual,oondreswarar-temple,"Oondreswarar Temple",Tamil Nadu,4.2,900
spiritual,choleesvarar-temple-mulanur,"Choleesvarar Temple, Mulanur",Tamil Nadu,4.3,900
spiritual,uthanda-velayudhasamy-temple-uthiyur,"Uthanda VelayudhaSamy Temple, Uthiyur",Tamil Nadu,4.5,900
spiritual,bannari-amman-temple,"Bannari Amman Temple",Tamil Nadu,4.2,900
spiritual,kaliyuga-varadaraja-perumal-temple,"Kaliyuga Varadaraja Perumal Temple",Tamil Nadu,4.5,900
spiritual,palaivananathar-temple,"Palaivananathar Temple",Tamil Nadu,4.1,900
spiritual,parimala-ranganatha-perumal-temple,"Parimala Ranganatha Perumal Temple",Tamil Nadu,4.7,900
spiritual,venjamakoodal,"Venjamakoodal",Tamil Nadu,4.7,900
spiritual,kolanjiappar-temple,"Kolanjiappar Temple",Tamil Nadu,4.4,900
spiritual,akshayapureeswarar-temple,"Akshayapureeswarar Temple",Tamil Nadu,4.8,900
spiritual,ranganathaswamy-temple-karamadai,"Ranganathaswamy Temple, Karamadai",Tamil Nadu,4.2,900
spiritual,narthana-vallabeswarar-temple,"Narthana Vallabeswarar temple",Tamil Nadu,4.7,900
spiritual,basilica-of-our-lady-of-the-holy-rosary-karumathampatti,"Basilica of Our Lady of the Holy Rosary, Karumathampatti",Tamil Nadu,4.3,900
spiritual,dalavanur,"Dalavanur",Tamil Nadu,4.7,900
spiritual,thirumarperu,"Thirumarperu",Tamil Nadu,4.5,900
spiritual,ardhanareeswarar-temple,"Ardhanareeswarar Temple",Tamil Nadu,4.6,900
spiritual,navapashanam-temple,"Navapashanam temple",Tamil Nadu,4.7,900
spiritual,sivasailam-temple,"Sivasailam Temple",Tamil Nadu,4.8,900
spiritual,kripapureeswarar-temple,"Kripapureeswarar Temple",Tamil Nadu,4.6,900
spiritual,netroddharakaswami-temple,"Netroddharakaswami Temple",Tamil Nadu,4.4,900
spiritual,kola-valvill-ramar-temple-tiruvelliyangudi,"Kola Valvill Ramar Temple, Tiruvelliyangudi",Tamil Nadu,4.3,900
spiritual,prasanna-venkatachalapathy-temple,"Prasanna Venkatachalapathy Temple",Tamil Nadu,4.3,900
spiritual,jagannath-temple-chennai,"Jagannath Temple, Chennai",Tamil Nadu,4.8,900
spiritual,kokarneswarar-temple-thirukokarnam,"Kokarneswarar Temple, Thirukokarnam",Tamil Nadu,4.4,900
spiritual,thiruppudaimarudur,"Thiruppudaimarudur",Tamil Nadu,4.3,900
spiritual,anniyur-agnipureeswarar-temple,"Anniyur Agnipureeswarar Temple",Tamil Nadu,4.4,900
spiritual,aakkoor-thanthondreeswarar-temple,"Aakkoor Thanthondreeswarar Temple",Tamil Nadu,4.2,900
spiritual,anniyur-abathsahayeswarar-temple,"Anniyur Abathsahayeswarar Temple",Tamil Nadu,4.5,900
spiritual,korukkai-veeratteswarar-temple,"Korukkai Veeratteswarar Temple",Tamil Nadu,4.6,900
spiritual,tirundudevankudi-karkadeswarar-temple,"Tirundudevankudi Karkadeswarar Temple",Tamil Nadu,4.3,900
spiritual,tirunedunkulam-nedungalanathar-temple,"Tirunedunkulam Nedungalanathar Temple",Tamil Nadu,4.4,900
spiritual,tirupandurai-sivanandeswarar-temple,"Tirupandurai Sivanandeswarar Temple",Tamil Nadu,4.6,900
spiritual,tirupalli-mukkudal-tirunethranathar-temple,"Tirupalli Mukkudal Tirunethranathar Temple",Tamil Nadu,4.5,900
spiritual,tirumanancheri-udhvaganathar-temple,"Tirumanancheri Udhvaganathar Temple",Tamil Nadu,4.8,900
spiritual,thiruvattathurai-theerthapureeswarar-temple,"Thiruvattathurai Theerthapureeswarar Temple",Tamil Nadu,4.4,900
spiritual,tiruvalaputhur-manickavannar-temple,"Tiruvalaputhur Manickavannar Temple",Tamil Nadu,4.3,900
spiritual,tiruvirkudi-veerataneswarar-temple,"Tiruvirkudi Veerataneswarar Temple",Tamil Nadu,4.1,900
spiritual,uchira-vaneswarar-temple,"Uchira Vaneswarar Temple",Tamil Nadu,4.2,900
spiritual,arulmigu-prasanna-venkatesa-perumal-temple,"Arulmigu Prasanna Venkatesa Perumal Temple",Tamil Nadu,4.5,900
spiritual,kuzhanthai-velappar-temple,"Kuzhanthai Velappar temple",Tamil Nadu,4.3,900
spiritual,twin-temples-keezhaiyur,"Twin Temples, Keezhaiyur",Tamil Nadu,4.8,900
spiritual,masilamaniswara-temple-thirumullaivoyal,"Masilamaniswara Temple, Thirumullaivoyal",Tamil Nadu,4.2,900
spiritual,venni-karumbeswarar-temple,"Venni Karumbeswarar Temple",Tamil Nadu,4.4,900
spiritual,piramanoor-kailasha-nathar-temple,"Piramanoor Kailasha Nathar Temple",Tamil Nadu,4.7,900
spiritual,shri-pathirakali-mariamman-temple,"Shri Pathirakali Mariamman Temple",Tamil Nadu,4.3,900
spiritual,chennai-om-sri-skandhashramam,"Chennai Om Sri Skandhashramam",Tamil Nadu,4.4,900
spiritual,betrayaswamy-temple,"Betrayaswamy Temple",Tamil Nadu,4.3,900
spiritual,ashtamsa-varadha-anjaneyar-temple,"Ashtamsa Varadha Anjaneyar Temple",Tamil Nadu,4.5,900
spiritual,pratyangira-temple-hosur,"Pratyangira temple, Hosur",Tamil Nadu,4.4,900
spiritual,kamakshi-amman-temple-mangadu,"Kamakshi Amman Temple, Mangadu",Tamil Nadu,4.5,900
spiritual,kamakshi-amman-temple-saidapet,"Kamakshi Amman Temple, Saidapet",Tamil Nadu,4.3,900
spiritual,rathnagiriswarar-temple-thirumarugal,"Rathnagiriswarar Temple,Thirumarugal",Tamil Nadu,4.7,900
spiritual,ravishwarar-temple,"Ravishwarar Temple",Tamil Nadu,4.3,900
spiritual,sri-navaladi-karuppannaswami-temple-mohanur,"Sri Navaladi Karuppannaswami Temple – Mohanur",Tamil Nadu,4.7,900
spiritual,kaichinam-kaichineswarar-temple,"Kaichinam Kaichineswarar Temple",Tamil Nadu,4.3,900
spiritual,kodi-kuzhagar-temple,"Kodi Kuzhagar Temple",Tamil Nadu,4.5,900
spiritual,varadaraja-perumal-temple-shoolagiri,"Varadaraja Perumal Temple, Shoolagiri",Tamil Nadu,4.3,900
spiritual,pallikonda-perumal-temple-malayadippatti,"Pallikonda Perumal Temple, Malayadippatti",Tamil Nadu,4.3,900
spiritual,ekambaranathar-temple-tiruvekambathur,"Ekambaranathar Temple, Tiruvekambathur",Tamil Nadu,4.7,900
spiritual,kundrathur-murugan-temple,"Kundrathur Murugan Temple",Tamil Nadu,4.7,900
spiritual,pachaimalai-subramanya-swamy-temple,"Pachaimalai Subramanya Swamy Temple",Tamil Nadu,4.2,900
spiritual,kanthaswamy-temple-cheyyur,"Kanthaswamy Temple, Cheyyur",Tamil Nadu,4.3,900
spiritual,vijayaraghava-perumal-temple,"Vijayaraghava Perumal temple",Tamil Nadu,4.4,900
spiritual,cherugudi-sukshmapureeswarar-temple,"Cherugudi Sukshmapureeswarar Temple",Tamil Nadu,4.4,900
spiritual,tirumeeyachur-mehanadhar-temple,"Tirumeeyachur Mehanadhar Temple",Tamil Nadu,4.7,900
spiritual,sathya-vageeswarar-temple-kalakkad,"Sathya Vageeswarar Temple, Kalakkad",Tamil Nadu,4.7,900
spiritual,vaithya-lingam-temple,"Vaithya lingam temple",Tamil Nadu,4.7,900
spiritual,vanniappar-temple,"Vanniappar Temple",Tamil Nadu,4.2,900
spiritual,arjuneswarar,"Arjuneswarar",Tamil Nadu,4.3,900
spiritual,vishamangalesvarar-temple-thudaiyur,"Vishamangalesvarar Temple, Thudaiyur",Tamil Nadu,4.3,900
spiritual,sukreeswarar-temple,"Sukreeswarar temple",Tamil Nadu,4.5,900
spiritual,agasteeswarar-temple-kolapakkam,"Agasteeswarar Temple, Kolapakkam",Tamil Nadu,4.7,900
spiritual,badhri-narayanan-temple,"Badhri Narayanan temple",Tamil Nadu,4.2,900
spiritual,brahmapureeswarar-temple,"Brahmapureeswarar Temple",Tamil Nadu,4.8,900
spiritual,ganga-jadadisvarar-temple,"Ganga Jadadisvarar Temple",Tamil Nadu,4.5,900
spiritual,garbharakshambigai-temple,"Garbharakshambigai temple",Tamil Nadu,4.4,900
spiritual,kalahastiswamy-temple-uthamapalayam,"Kalahastiswamy Temple, Uthamapalayam",Tamil Nadu,4.7,900
spiritual,tirusoolanathar-temple,"Tirusoolanathar Temple",Tamil Nadu,4.1,900
spiritual,semponarkoil-swarnapureeswarar-temple,"Semponarkoil Swarnapureeswarar Temple",Tamil Nadu,4.1,900
spiritual,vilamal-pathanchali-manoharar-temple,"Vilamal Pathanchali Manoharar Temple",Tamil Nadu,4.3,900
spiritual,tirunaarayur-soundaryeswarar-temple,"Tirunaarayur Soundaryeswarar Temple",Tamil Nadu,4.6,900
spiritual,egowri-amman-temple-vallam,"Egowri Amman Temple, Vallam",Tamil Nadu,4.6,900
spiritual,st-antony-s-church-chemmanvilai,"St. Antony's Church, Chemmanvilai",Tamil Nadu,4.6,900
spiritual,christ-church-salem,"Christ Church, Salem",Tamil Nadu,4.3,900
spiritual,ringeltaube-vethamonikam-memorial-church-mylaudy,"Ringeltaube Vethamonikam Memorial Church, Mylaudy",Tamil Nadu,4.2,900
spiritual,st-mary-s-basilica,"St. Mary's Basilica",Tamil Nadu,4.7,900
spiritual,balasubramaniyaswamy-temple,"Balasubramaniyaswamy Temple",Tamil Nadu,4.2,900
spiritual,st-joseph-shrine-panagudi,"St. Joseph Shrine, Panagudi",Tamil Nadu,4.5,900
spiritual,jain-temple-mettupudur,"Jain temple, Mettupudur",Tamil Nadu,4.1,900
spiritual,poondi-arugar-temple,"Poondi Arugar Temple",Tamil Nadu,4.3,900
spiritual,irumbai-mahaleswarar-temple,"Irumbai Mahaleswarar Temple",Tamil Nadu,4.6,900
spiritual,kothandaramaswami-temple-nandambakkam,"Kothandaramaswami Temple, Nandambakkam",Tamil Nadu,4.5,900
spiritual,holy-trinity-cathedral-palayamkottai,"Holy Trinity Cathedral, Palayamkottai",Tamil Nadu,4.3,900
spiritual,koranganatha-temple,"Koranganatha Temple",Tamil Nadu,4.3,900
spiritual,rajagopala-perumal-temple,"Rajagopala Perumal Temple",Tamil Nadu,4.2,900
spiritual,othandeeswarar-temple,"Othandeeswarar temple",Tamil Nadu,4.7,900
spiritual,parthasarathy-temple-parthivapuram,"Parthasarathy temple, Parthivapuram",Tamil Nadu,4.1,900
spiritual,kodandaramaswamy-temple-ayodhyapatinam,"Kodandaramaswamy Temple, Ayodhyapatinam",Tamil Nadu,4.2,900
spiritual,vanmeekanathar-temple-tiruvetriyur,"Vanmeekanathar Temple, Tiruvetriyur",Tamil Nadu,4.8,900
spiritual,thiruthaleeshwarar-temple,"Thiruthaleeshwarar Temple",Tamil Nadu,4.2,900
spiritual,velveeswarar-temple,"Velveeswarar Temple",Tamil Nadu,4.3,900
spiritual,aridwaramangalam-padaleswarar-temple,"Aridwaramangalam Padaleswarar Temple",Tamil Nadu,4.3,900
spiritual,pereyil-jagadeeswarar-temple,"Pereyil Jagadeeswarar Temple",Tamil Nadu,4.5,900
spiritual,omampuliyur-thuyartheertanathar-temple,"Omampuliyur Thuyartheertanathar Temple",Tamil Nadu,4.7,900
spiritual,thiruengoimalai-maragadachaleswarar-temple,"Thiruengoimalai Maragadachaleswarar Temple",Tamil Nadu,4.5,900
spiritual,siruvapuri-sri-balasubrahmanyam-temple,"Siruvapuri Sri Balasubrahmanyam temple",Tamil Nadu,4.5,900
spiritual,kosavalasu-bhagavan-temple,"Kosavalasu Bhagavan Temple",Tamil Nadu,4.5,900
spiritual,manikarnikeswarar-temple,"Manikarnikeswarar Temple",Tamil Nadu,4.2,900
spiritual,kothandarama-temple-thillaivilagam,"Kothandarama Temple, Thillaivilagam",Tamil Nadu,4.2,900
spiritual,natadreeswarar-temple,"Natadreeswarar Temple",Tamil Nadu,4.2,900
spiritual,agastheesvarar-temple-kuzhaiyur,"Agastheesvarar Temple, Kuzhaiyur",Tamil Nadu,4.2,900
spiritual,soundareswararswamy-temple-thiruppanaiyur,"Soundareswararswamy Temple, Thiruppanaiyur",Tamil Nadu,4.2,900
